project_code	submitter_sample_id	ega_sample_id	ega_experiment_id	ega_run_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id	file_size
NKTL-SG	TNKTL9	EGAN00001514309	EGAX00001500448	EGAR00001544341	TNKTL9_L004_R2.fastq.gz	EGAF00001589977	543c55d292561033686c7a41a8ee87d2	1f03e6d8e911f24326a1772c5b7490d6	EGAD00001003271	48718974305
NKTL-SG	TNKTL9	EGAN00001514309	EGAX00001500447	EGAR00001544340	TNKTL9_L003_R1.fastq.gz	EGAF00001589974	fc1f533976831e7e9c6a41c93f73523e	c84bcaa3c4c1ad5dd1f9437eda1d764a	EGAD00001003271	48716316699
NKTL-SG	TNKTL7	EGAN00001514307	EGAX00001500440	EGAR00001544333	TNKTL7_L008_R2.fastq.gz	EGAF00001589961	8557589af2698fd1c183174a3d49d1cd	9c5a2f308bce7ec4377b41e2664a4f11	EGAD00001003271	45596147953
NKTL-SG	NAITL34	EGAN00001676543	EGAX00001615719	EGAR00001661279	icgc_batch2/NAITL34_R2.fastq.gz	EGAF00001883926	2ec0dee2c530abb059b6da76a07c68cf	e3dde3d0eeac0168da9191df3dbcae99	EGAD00001003271	
NKTL-SG	TNKTL18	EGAN00001514318	EGAX00001500466	EGAR00001544359	TNKTL18_R2.fastq.gz	EGAF00001590013	b2267b7187fdde69762c53706ef417b9	bb4784f53d9651515f22beeadb1075a8	EGAD00001003271	90407677464
NKTL-SG	TPTCL10	EGAN00001676582	EGAX00001615758	EGAR00001661318	icgc_batch2/TPTCL10_R2.fastq.gz	EGAF00001884004	4e367ed404d81c2e4743199f2717adab	b8cdaaf9d4689cd7d6137337999da0c1	EGAD00001003271	
NKTL-SG	NMEITL13	EGAN00001676559	EGAX00001615735	EGAR00001661295	icgc_batch2/NMEITL13_R1.fastq.gz	EGAF00001883957	1dcd15491fc84040f5d64c03c722cb2b	b26aef4b132ee9a4c995fc4a0807d026	EGAD00001003271	
NKTL-SG	NNKTL6	EGAN00001675528	EGAX00001500435	EGAR00001544328	NNKTL6_R2.fastq.gz	EGAF00001589951	8249448850537f620f031115d1730a46	8249448850537f620f031115d1730a46	EGAD00001003271	35375854233
NKTL-SG	TPTCL5	EGAN00001676576	EGAX00001615752	EGAR00001661312	icgc_batch2/TPTCL5_R1.fastq.gz	EGAF00001883991	74b5b20cabc6914574f81255cafc95ce	de4a7cf00bdf55f6ca99dccdccd8adae	EGAD00001003271	
NKTL-SG	TAITL41	EGAN00001676587	EGAX00001615763	EGAR00001661323	icgc_batch2/TAITL41_R2.fastq.gz	EGAF00001884014	6b771960800e804d5494af0e2fbd3a76	1fa16350a723f56adc42c188d756d2e4	EGAD00001003271	
NKTL-SG	TAITL33	EGAN00001676586	EGAX00001615762	EGAR00001661322	icgc_batch2/TAITL33_R2.fastq.gz	EGAF00001884012	bbbefe4c4c1f9500ecf1658789db8dfb	2fbb8828125095b8d8db4c89156f2516	EGAD00001003271	
NKTL-SG	TAITL34	EGAN00001676568	EGAX00001615744	EGAR00001661304	icgc_batch2/TAITL34_R2.fastq.gz	EGAF00001883976	25da4710a62e5d72f52380aa45256588	642e276f70a61f3ca558323d7c24e08a	EGAD00001003271	
NKTL-SG	TPTCL9	EGAN00001676581	EGAX00001615757	EGAR00001661317	icgc_batch2/TPTCL9_R2.fastq.gz	EGAF00001884002	44d53e1e19957a26821f54b26bf0299c	ae8f6a046d299dfa07c4253d4d433c0b	EGAD00001003271	
