project_code	submitter_sample_id	ega_sample_id	ega_experiment_id	ega_run_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id	file_size
BOCA-FR	IC280T	EGAN00001205498	EGAX00001222216	EGAR00001236053	D24ELACXX_4_11nf_2.fastq.gz	EGAF00000626235	ec17f40f0716d18f1b13a5e44cd058ff	cc847ef7cdba11a5e953b82d667bc9ad	EGAD00001001051	4742085508
BOCA-FR	IC325T	EGAN00001205544	EGAX00001223258	EGAR00001237095	C2LNTACXX_7_9nf_1.fastq.gz	EGAF00000627708	914d88d546a9c9da3d1297dd21edf3e2	01d7c38badb7b6cf13f4527b9b48eceb	EGAD00001001051	4628916919
BOCA-FR	IC044T	EGAN00001205378	EGAX00001210087	EGAR00001222227	D1UJ5ACXX_4_5nf_2.fastq.gz	EGAF00000589417	22bf4472412f42f6698372c208674cf7	ba38c849e21fd33afe5eddbeb4fecc46	EGAD00001001051	9069512168
BOCA-FR	IC282T	EGAN00001205500	EGAX00001222229	EGAR00001236066	D24ELACXX_6_12nf_1.fastq.gz	EGAF00000626260	bc444aca843e687c5aa28981dc862cd0	8f88d97a0b150fb12fcccc014221ea62	EGAD00001001051	4502710481
BOCA-FR	IC112C	EGAN00001205421	EGAX00001210307	EGAR00001222447	D1F8YACXX_6_6_1.fastq.gz	EGAF00000589856	c16a99334105b29f7421abe331a744cb	6869973be1ea893caee6a1f5de035045	EGAD00001001051	3076392417
BOCA-FR	IC262T	EGAN00001205472	EGAX00001213011	EGAR00001225381	C20R0ACXX_5_5nf_1.fastq.gz	EGAF00000608440	c9eef31c11ff9a3494282d4b55d5d6a6	7e6ce11dff9076fc1a1984b99979d5cc	EGAD00001001051	9380409245
BOCA-FR	IC254C	EGAN00001205469	EGAX00001212988	EGAR00001225358	C20R0ACXX_3_20nf_2.fastq.gz	EGAF00000608555	a7abba5e0f94ba5f23f080d634b0caba	773e4fe64d636238660080ee5245a34d	EGAD00001001051	6993211996
BOCA-FR	IC280T	EGAN00001205498	EGAX00001222211	EGAR00001236048	C249BACXX_4_11nf_1.fastq.gz	EGAF00000626224	7124a78fbf7e5b64da6361901f0d0027	d93dd68c960d902f88eb74584226c2df	EGAD00001001051	5534580135
BOCA-FR	IC316T	EGAN00001234106	EGAX00001231781	EGAR00001245731	D26FYACXX_1_25nf_1.fastq.gz	EGAF00000649520	f78ac1c8d56d81d2b6736c77acf737c2	a6d4af359e2abbd7940ae0e55f2fe47b	EGAD00001001051	4686511976
BOCA-FR	IC301T	EGAN00001205522	EGAX00001223025	EGAR00001236862	C24DWACXX_5_6nf_2.fastq.gz	EGAF00000627243	c1e25dd74a11034ef4931878e6e00845	ef9f873234445372ffc61be17228d5d5	EGAD00001001051	4084395240
BOCA-FR	IC121T	EGAN00001205428	EGAX00001210358	EGAR00001222498	C237TACXX_1_18nf_2.fastq.gz	EGAF00000589959	209cf83bfbfbe3e23ccd648cf37e141d	019f6dfadb0c7ec921b40d73072311da	EGAD00001001051	3344971216
BOCA-FR	IC057T	EGAN00001205388	EGAX00001212834	EGAR00001225204	D1UH6ACXX_8_10nf_2.fastq.gz	EGAF00000607937	effda3778d6370d2b02ac394474a2393	017ff364e9d653b89c391d4090051b32	EGAD00001001051	8706317979
BOCA-FR	IC204C	EGAN00001205457	EGAX00001210545	EGAR00001222685	C1WKDACXX_6_5nf_1.fastq.gz	EGAF00000590332	10b98763287bac59a646c30b08cdd574	1f20e752384e313f9e69f5e769412b1f	EGAD00001001051	5938196870
BOCA-FR	IC315C	EGAN00001234103	EGAX00001231748	EGAR00001245698	D26FYACXX_4_14nf_2.fastq.gz	EGAF00000649341	501d34ad323af1e6f4c158934acdb781	0fded5ddfdc965e45a5a115f279e37f9	EGAD00001001051	3009953296
BOCA-FR	IC311T	EGAN00001205536	EGAX00001223174	EGAR00001237011	C24EDACXX_3_22nf_2.fastq.gz	EGAF00000627541	67a1f1b7125858693f59f26ee0639af7	78aca8bf930de26e9affba295505e801	EGAD00001001051	4667230953
BOCA-FR	IC295T	EGAN00001205512	EGAX00001222334	EGAR00001236171	D25PKACXX_1_1nf_2.fastq.gz	EGAF00000626471	43d82a073bc48d666b64380301e802ea	dca696b22f7c4e662e0e242d3c0d12fb	EGAD00001001051	4490879867
BOCA-FR	IC076C	EGAN00001205397	EGAX00001210127	EGAR00001222267	C1R0YACXX_6_20nf_1.fastq.gz	EGAF00000589496	196e558ccae2f65de16179407c9849f1	21af7088b2331f4aed201f7c71395e5a	EGAD00001001051	6156047390
BOCA-FR	IC264T	EGAN00001205476	EGAX00001210659	EGAR00001222799	C237TACXX_4_7nf_2.fastq.gz	EGAF00000590561	7f54273b886225ba574eefcfa4997e48	616e8dadc4cb6866f69c14a5df63e700	EGAD00001001051	10498341816
BOCA-FR	IC224C	EGAN00001205463	EGAX00001210598	EGAR00001222738	C1VJFACXX_8_7nf_2.fastq.gz	EGAF00000590439	aaad2791029aaff0a4e1237a14310a0f	e3d7c496c3f70218121d1f757f78ff79	EGAD00001001051	4872754612
BOCA-FR	IC310T	EGAN00001205534	EGAX00001223146	EGAR00001236983	D26FYACXX_5_21nf_2.fastq.gz	EGAF00000627485	adaa09e3216882c673d48ae209fb608d	000917531429c11c808121135c2b6f21	EGAD00001001051	5247956843
BOCA-FR	IC096T	EGAN00001205412	EGAX00001210256	EGAR00001222396	D1ECEACXX_2_20_2.fastq.gz	EGAF00000589755	fe79e0cb0b99a019d3a840fe29a86733	79a69af519ef56b1c74432a2063e05b6	EGAD00001001051	4426770436
BOCA-FR	IC301C	EGAN00001205521	EGAX00001223015	EGAR00001236852	C2366ACXX_5_23nf_1.fastq.gz	EGAF00000627222	d29ec6f6b8ba671b796aeac1c3351012	1376088e8714bd9a2fa93cd85c277b3f	EGAD00001001051	2338362883
